t,state,generation,root,parent
469,0,1,56,56
470,0,1,56,56
471,0,1,56,56
472,0,1,56,56
473,0,1,56,56
474,0,1,56,56
475,0,1,56,56
476,0,1,56,56
477,0,1,56,56
478,0,1,56,56
479,0,1,56,56
480,0,1,56,56
481,0,1,56,56
482,0,1,56,56
483,0,1,56,56
484,1,1,56,56
485,0,1,56,56
486,0,1,56,56
487,0,1,56,56
488,0,1,56,56
489,0,1,56,56
490,0,1,56,56
491,0,1,56,56
492,0,1,56,56
493,0,1,56,56
494,0,1,56,56
495,0,1,56,56
496,0,1,56,56
497,0,1,56,56
498,0,1,56,56
499,0,1,56,56
295,3,1,56,56
296,3,1,56,56
297,3,1,56,56
298,3,1,56,56
299,3,1,56,56
300,2,1,56,56
301,0,1,56,56
302,0,1,56,56
303,0,1,56,56
304,0,1,56,56
305,1,1,56,56
306,0,1,56,56
307,0,1,56,56
308,0,1,56,56
309,0,1,56,56
310,0,1,56,56
311,0,1,56,56
312,0,1,56,56
313,0,1,56,56
314,0,1,56,56
315,0,1,56,56
316,0,1,56,56
317,0,1,56,56
318,0,1,56,56
319,0,1,56,56
320,0,1,56,56
321,0,1,56,56
322,0,1,56,56
323,0,1,56,56
324,0,1,56,56
325,0,1,56,56
326,0,1,56,56
327,0,1,56,56
328,0,1,56,56
329,0,1,56,56
330,0,1,56,56
331,0,1,56,56
332,0,1,56,56
333,0,1,56,56
334,0,1,56,56
335,0,1,56,56
336,0,1,56,56
337,0,1,56,56
338,0,1,56,56
339,0,1,56,56
340,0,1,56,56
341,0,1,56,56
342,0,1,56,56
343,0,1,56,56
344,0,1,56,56
345,0,1,56,56
346,0,1,56,56
347,0,1,56,56
348,0,1,56,56
349,0,1,56,56
350,0,1,56,56
351,0,1,56,56
352,0,1,56,56
353,0,1,56,56
354,0,1,56,56
355,0,1,56,56
356,0,1,56,56
357,0,1,56,56
358,0,1,56,56
359,0,1,56,56
360,0,1,56,56
361,0,1,56,56
362,0,1,56,56
363,0,1,56,56
364,0,1,56,56
365,0,1,56,56
366,0,1,56,56
367,0,1,56,56
368,0,1,56,56
369,0,1,56,56
370,0,1,56,56
371,0,1,56,56
372,0,1,56,56
373,0,1,56,56
374,0,1,56,56
375,0,1,56,56
376,0,1,56,56
377,0,1,56,56
378,0,1,56,56
379,0,1,56,56
380,0,1,56,56
381,0,1,56,56
382,0,1,56,56
383,0,1,56,56
384,0,1,56,56
385,0,1,56,56
386,0,1,56,56
387,0,1,56,56
388,0,1,56,56
389,0,1,56,56
390,0,1,56,56
391,0,1,56,56
392,0,1,56,56
393,0,1,56,56
394,0,1,56,56
395,0,1,56,56
396,0,1,56,56
397,0,1,56,56
398,0,1,56,56
399,0,1,56,56
400,0,1,56,56
401,0,1,56,56
402,0,1,56,56
403,0,1,56,56
404,0,1,56,56
405,0,1,56,56
406,0,1,56,56
407,0,1,56,56
408,0,1,56,56
409,0,1,56,56
410,0,1,56,56
411,0,1,56,56
412,0,1,56,56
413,0,1,56,56
414,0,1,56,56
415,0,1,56,56
416,0,1,56,56
417,0,1,56,56
418,0,1,56,56
419,0,1,56,56
420,0,1,56,56
421,0,1,56,56
422,0,1,56,56
423,0,1,56,56
424,0,1,56,56
425,0,1,56,56
426,0,1,56,56
427,0,1,56,56
428,0,1,56,56
429,0,1,56,56
430,0,1,56,56
431,0,1,56,56
432,0,1,56,56
433,0,1,56,56
434,0,1,56,56
435,0,1,56,56
436,0,1,56,56
437,0,1,56,56
438,0,1,56,56
439,0,1,56,56
440,0,1,56,56
441,0,1,56,56
442,0,1,56,56
443,0,1,56,56
444,0,1,56,56
445,0,1,56,56
446,0,1,56,56
447,0,1,56,56
448,0,1,56,56
449,0,1,56,56
450,0,1,56,56
451,0,1,56,56
452,0,1,56,56
453,0,1,56,56
454,0,1,56,56
455,0,1,56,56
456,0,1,56,56
457,0,1,56,56
458,0,1,56,56
459,0,1,56,56
460,0,1,56,56
461,0,1,56,56
462,0,1,56,56
463,0,1,56,56
464,0,1,56,56
465,0,1,56,56
466,0,1,56,56
467,0,1,56,56
468,0,1,56,56
469,0,1,56,56
470,0,1,56,56
471,0,1,56,56
472,0,1,56,56
473,0,1,56,56
474,0,1,56,56
475,0,1,56,56
476,0,1,56,56
477,0,1,56,56
478,0,1,56,56
479,0,1,56,56
480,0,1,56,56
481,0,1,56,56
482,0,1,56,56
483,0,1,56,56
484,0,1,56,56
485,0,1,56,56
486,0,1,56,56
487,0,1,56,56
488,0,1,56,56
489,0,1,56,56
490,0,1,56,56
491,0,1,56,56
492,0,1,56,56
493,0,1,56,56
494,0,1,56,56
495,1,1,56,56
496,1,1,56,56
497,2,1,56,56
498,2,1,56,56
499,2,1,56,56
300,3,1,27,27
301,3,1,27,27
302,3,1,27,27
303,3,1,27,27
304,3,1,27,27
305,4,1,27,27
306,4,1,27,27
307,4,1,27,27
308,0,1,27,27
309,0,1,27,27
310,4,1,27,27
311,4,1,27,27
312,0,1,27,27
313,0,1,27,27
314,0,1,27,27
315,0,1,27,27
316,0,1,27,27
317,0,1,27,27
318,0,1,27,27
319,0,1,27,27
320,0,1,27,27
321,0,1,27,27
322,0,1,27,27
323,0,1,27,27
324,0,1,27,27
325,0,1,27,27
326,0,1,27,27
327,0,1,27,27
328,0,1,27,27
329,0,1,27,27
330,0,1,27,27
331,0,1,27,27
332,0,1,27,27
333,0,1,27,27
334,0,1,27,27
335,0,1,27,27
336,0,1,27,27
337,0,1,27,27
338,0,1,27,27
339,0,1,27,27
340,0,1,27,27
341,0,1,27,27
342,0,1,27,27
343,0,1,27,27
344,0,1,27,27
345,0,1,27,27
346,0,1,27,27
347,0,1,27,27
348,0,1,27,27
349,0,1,27,27
350,0,1,27,27
351,0,1,27,27
352,0,1,27,27
353,0,1,27,27
354,0,1,27,27
355,0,1,27,27
356,0,1,27,27
357,0,1,27,27
358,0,1,27,27
359,0,1,27,27
360,0,1,27,27
361,0,1,27,27
362,0,1,27,27
363,0,1,27,27
364,0,1,27,27
365,0,1,27,27
366,0,1,27,27
367,0,1,27,27
368,0,1,27,27
369,0,1,27,27
370,0,1,27,27
371,0,1,27,27
372,0,1,27,27
373,0,1,27,27
374,0,1,27,27
375,0,1,27,27
376,0,1,27,27
377,0,1,27,27
378,0,1,27,27
379,0,1,27,27
380,0,1,27,27
381,0,1,27,27
382,0,1,27,27
383,0,1,27,27
384,0,1,27,27
385,0,1,27,27
386,0,1,27,27
387,0,1,27,27
388,0,1,27,27
389,0,1,27,27
390,0,1,27,27
391,0,1,27,27
392,0,1,27,27
393,0,1,27,27
394,0,1,27,27
395,0,1,27,27
396,0,1,27,27
397,0,1,27,27
398,0,1,27,27
399,0,1,27,27
400,0,1,27,27
401,0,1,27,27
402,0,1,27,27
403,0,1,27,27
404,0,1,27,27
405,0,1,27,27
406,0,1,27,27
407,0,1,27,27
408,0,1,27,27
409,0,1,27,27
410,0,1,27,27
411,0,1,27,27
412,0,1,27,27
413,0,1,27,27
414,0,1,27,27
415,0,1,27,27
416,0,1,27,27
417,0,1,27,27
418,0,1,27,27
419,0,1,27,27
420,0,1,27,27
421,0,1,27,27
422,0,1,27,27
423,0,1,27,27
424,0,1,27,27
425,0,1,27,27
426,0,1,27,27
427,0,1,27,27
428,0,1,27,27
429,0,1,27,27
430,0,1,27,27
431,0,1,27,27
432,0,1,27,27
433,0,1,27,27
434,0,1,27,27
435,0,1,27,27
436,0,1,27,27
437,0,1,27,27
438,0,1,27,27
439,0,1,27,27
440,0,1,27,27
441,0,1,27,27
442,0,1,27,27
443,0,1,27,27
444,0,1,27,27
445,0,1,27,27
446,0,1,27,27
447,0,1,27,27
448,0,1,27,27
449,0,1,27,27
450,0,1,27,27
451,0,1,27,27
452,0,1,27,27
453,0,1,27,27
454,0,1,27,27
455,0,1,27,27
456,0,1,27,27
457,0,1,27,27
458,0,1,27,27
459,0,1,27,27
460,0,1,27,27
461,0,1,27,27
462,0,1,27,27
463,0,1,27,27
464,0,1,27,27
465,0,1,27,27
466,0,1,27,27
467,0,1,27,27
468,0,1,27,27
469,0,1,27,27
470,0,1,27,27
471,0,1,27,27
472,0,1,27,27
473,0,1,27,27
474,0,1,27,27
475,0,1,27,27
476,0,1,27,27
477,0,1,27,27
478,0,1,27,27
479,0,1,27,27
480,0,1,27,27
481,0,1,27,27
482,0,1,27,27
483,0,1,27,27
484,0,1,27,27
485,0,1,27,27
486,0,1,27,27
487,0,1,27,27
488,0,1,27,27
489,0,1,27,27
490,0,1,27,27
491,0,1,27,27
492,0,1,27,27
493,0,1,27,27
494,0,1,27,27
495,0,1,27,27
496,0,1,27,27
497,0,1,27,27
498,0,1,27,27
499,0,1,27,27
300,3,1,27,27
301,3,1,27,27
302,3,1,27,27
303,3,1,27,27
304,3,1,27,27
305,3,1,27,27
306,3,1,27,27
307,0,1,27,27
308,0,1,27,27
309,0,1,27,27
310,0,1,27,27
311,0,1,27,27
312,0,1,27,27
313,0,1,27,27
314,0,1,27,27
315,0,1,27,27
316,0,1,27,27
317,0,1,27,27
318,0,1,27,27
319,0,1,27,27
320,0,1,27,27
321,0,1,27,27
322,0,1,27,27
323,0,1,27,27
324,0,1,27,27
325,0,1,27,27
326,0,1,27,27
327,0,1,27,27
328,0,1,27,27
329,0,1,27,27
330,0,1,27,27
331,0,1,27,27
332,0,1,27,27
333,0,1,27,27
334,0,1,27,27
335,0,1,27,27
336,0,1,27,27
337,0,1,27,27
338,0,1,27,27
339,0,1,27,27
340,0,1,27,27
341,0,1,27,27
342,0,1,27,27
343,0,1,27,27
344,0,1,27,27
345,0,1,27,27
346,0,1,27,27
347,0,1,27,27
348,0,1,27,27
349,0,1,27,27
350,0,1,27,27
351,0,1,27,27
352,0,1,27,27
353,0,1,27,27
354,0,1,27,27
355,0,1,27,27
356,0,1,27,27
357,0,1,27,27
358,0,1,27,27
359,0,1,27,27
360,0,1,27,27
361,0,1,27,27
362,0,1,27,27
363,0,1,27,27
364,0,1,27,27
365,0,1,27,27
366,0,1,27,27
367,0,1,27,27
368,0,1,27,27
369,0,1,27,27
370,0,1,27,27
371,0,1,27,27
372,0,1,27,27
373,0,1,27,27
374,0,1,27,27
375,0,1,27,27
376,0,1,27,27
377,0,1,27,27
378,0,1,27,27
379,0,1,27,27
380,0,1,27,27
381,0,1,27,27
382,0,1,27,27
383,0,1,27,27
384,0,1,27,27
385,0,1,27,27
386,0,1,27,27
387,0,1,27,27
388,0,1,27,27
389,0,1,27,27
390,0,1,27,27
391,0,1,27,27
392,0,1,27,27
393,0,1,27,27
394,0,1,27,27
395,0,1,27,27
396,0,1,27,27
397,0,1,27,27
398,0,1,27,27
399,0,1,27,27
400,0,1,27,27
401,0,1,27,27
402,0,1,27,27
403,0,1,27,27
404,0,1,27,27
405,0,1,27,27
406,0,1,27,27
407,0,1,27,27
408,0,1,27,27
409,0,1,27,27
410,0,1,27,27
411,0,1,27,27
412,0,1,27,27
413,0,1,27,27
414,0,1,27,27
415,0,1,27,27
416,0,1,27,27
417,0,1,27,27
418,0,1,27,27
419,0,1,27,27
420,0,1,27,27
421,0,1,27,27
422,0,1,27,27
423,0,1,27,27
424,0,1,27,27
425,0,1,27,27
426,0,1,27,27
427,0,1,27,27
428,0,1,27,27
429,0,1,27,27
430,0,1,27,27
431,0,1,27,27
432,0,1,27,27
433,0,1,27,27
434,0,1,27,27
435,0,1,27,27
436,0,1,27,27
437,0,1,27,27
438,0,1,27,27
439,0,1,27,27
440,0,1,27,27
441,0,1,27,27
442,0,1,27,27
443,0,1,27,27
444,0,1,27,27
445,0,1,27,27
446,0,1,27,27
447,0,1,27,27
448,0,1,27,27
449,0,1,27,27
450,0,1,27,27
451,0,1,27,27
452,0,1,27,27
453,0,1,27,27
454,0,1,27,27
455,0,1,27,27
456,0,1,27,27
457,0,1,27,27
458,0,1,27,27
459,0,1,27,27
460,0,1,27,27
461,0,1,27,27
462,0,1,27,27
463,0,1,27,27
464,0,1,27,27
465,0,1,27,27
466,0,1,27,27
467,0,1,27,27
468,0,1,27,27
469,0,1,27,27
470,0,1,27,27
471,0,1,27,27
472,0,1,27,27
473,0,1,27,27
474,0,1,27,27
475,0,1,27,27
476,0,1,27,27
477,0,1,27,27
478,0,1,27,27
479,0,1,27,27
480,0,1,27,27
481,0,1,27,27
482,0,1,27,27
483,0,1,27,27
484,0,1,27,27
485,0,1,27,27
486,0,1,27,27
487,0,1,27,27
488,0,1,27,27
489,0,1,27,27
490,0,1,27,27
491,0,1,27,27
492,0,1,27,27
493,0,1,27,27
494,0,1,27,27
495,0,1,27,27
496,0,1,27,27
497,0,1,27,27
498,0,1,27,27
499,0,1,27,27
303,3,0,254,254
304,3,0,254,254
305,3,0,254,254
306,3,0,254,254
307,3,0,254,254
308,3,0,254,254
309,3,0,254,254
310,3,0,254,254
311,3,0,254,254
305,3,2,35,92
306,3,2,35,92
307,3,2,35,92
308,3,2,35,92
309,3,2,35,92
310,1,2,35,92
311,0,2,35,92
312,0,2,35,92
313,3,2,35,92
314,3,2,35,92
315,3,2,35,92
316,2,2,35,92
317,2,2,35,92
318,2,2,35,92
319,2,2,35,92
320,2,2,35,92
321,0,2,35,92
322,0,2,35,92
323,0,2,35,92
324,0,2,35,92
325,0,2,35,92
326,0,2,35,92
327,0,2,35,92
328,0,2,35,92
329,0,2,35,92
330,0,2,35,92
331,0,2,35,92
332,0,2,35,92
333,0,2,35,92
334,0,2,35,92
335,0,2,35,92
336,0,2,35,92
337,0,2,35,92
338,0,2,35,92
339,0,2,35,92
340,0,2,35,92
341,0,2,35,92
342,0,2,35,92
343,0,2,35,92
344,0,2,35,92
345,0,2,35,92
346,0,2,35,92
347,0,2,35,92
348,0,2,35,92
349,0,2,35,92
350,0,2,35,92
351,0,2,35,92
352,0,2,35,92
353,0,2,35,92
354,0,2,35,92
355,0,2,35,92
356,0,2,35,92
357,0,2,35,92
358,0,2,35,92
359,0,2,35,92
360,0,2,35,92
361,0,2,35,92
362,0,2,35,92
363,0,2,35,92
364,0,2,35,92
365,0,2,35,92
366,0,2,35,92
367,0,2,35,92
368,0,2,35,92
369,0,2,35,92
370,0,2,35,92
371,0,2,35,92
372,0,2,35,92
373,0,2,35,92
374,0,2,35,92
375,0,2,35,92
376,0,2,35,92
377,0,2,35,92
378,0,2,35,92
379,0,2,35,92
380,0,2,35,92
381,0,2,35,92
382,0,2,35,92
383,0,2,35,92
384,0,2,35,92
385,0,2,35,92
386,0,2,35,92
387,0,2,35,92
388,0,2,35,92
389,0,2,35,92
390,0,2,35,92
391,0,2,35,92
392,0,2,35,92
393,0,2,35,92
394,0,2,35,92
395,0,2,35,92
396,0,2,35,92
397,0,2,35,92
398,0,2,35,92
399,0,2,35,92
400,0,2,35,92
401,0,2,35,92
402,0,2,35,92
403,0,2,35,92
404,0,2,35,92
405,0,2,35,92
406,0,2,35,92
407,0,2,35,92
408,0,2,35,92
409,0,2,35,92
410,0,2,35,92
411,0,2,35,92
412,0,2,35,92
413,0,2,35,92
414,0,2,35,92
415,0,2,35,92
416,0,2,35,92
417,0,2,35,92
418,0,2,35,92
419,0,2,35,92
420,0,2,35,92
421,0,2,35,92
422,0,2,35,92
423,0,2,35,92
424,0,2,35,92
425,0,2,35,92
426,0,2,35,92
427,0,2,35,92
428,0,2,35,92
429,0,2,35,92
430,0,2,35,92
431,0,2,35,92
432,0,2,35,92
433,0,2,35,92
434,0,2,35,92
435,0,2,35,92
436,0,2,35,92
437,0,2,35,92
438,0,2,35,92
439,0,2,35,92
440,0,2,35,92
441,0,2,35,92
442,0,2,35,92
443,0,2,35,92
444,0,2,35,92
445,0,2,35,92
446,0,2,35,92
447,0,2,35,92
448,0,2,35,92
449,0,2,35,92
450,0,2,35,92
451,0,2,35,92
452,0,2,35,92
453,0,2,35,92
454,0,2,35,92
455,0,2,35,92
456,0,2,35,92
457,0,2,35,92
458,0,2,35,92
459,0,2,35,92
460,0,2,35,92
461,0,2,35,92
462,0,2,35,92
463,0,2,35,92
464,0,2,35,92
465,0,2,35,92
466,0,2,35,92
467,0,2,35,92
468,0,2,35,92
469,0,2,35,92
470,0,2,35,92
471,0,2,35,92
472,0,2,35,92
473,0,2,35,92
474,0,2,35,92
475,0,2,35,92
476,0,2,35,92
477,0,2,35,92
478,0,2,35,92
479,0,2,35,92
480,0,2,35,92
481,0,2,35,92
482,0,2,35,92
483,0,2,35,92
484,1,2,35,92
485,0,2,35,92
486,0,2,35,92
487,0,2,35,92
488,0,2,35,92
489,0,2,35,92
490,0,2,35,92
491,0,2,35,92
492,0,2,35,92
493,0,2,35,92
494,0,2,35,92
495,0,2,35,92
496,0,2,35,92
497,0,2,35,92
498,0,2,35,92
499,0,2,35,92
305,3,2,35,92
306,3,2,35,92
307,3,2,35,92
308,3,2,35,92
309,3,2,35,92
310,3,2,35,92
311,0,2,35,92
312,0,2,35,92
313,0,2,35,92
314,0,2,35,92
315,0,2,35,92
316,0,2,35,92
317,0,2,35,92
318,0,2,35,92
319,0,2,35,92
320,0,2,35,92
321,0,2,35,92
322,0,2,35,92
323,0,2,35,92
324,0,2,35,92
325,0,2,35,92
326,0,2,35,92
327,0,2,35,92
328,0,2,35,92
329,0,2,35,92
330,0,2,35,92
331,0,2,35,92
332,0,2,35,92
333,0,2,35,92
334,0,2,35,92
335,0,2,35,92
336,0,2,35,92
337,0,2,35,92
338,0,2,35,92
339,0,2,35,92
340,0,2,35,92
341,0,2,35,92
342,0,2,35,92
343,0,2,35,92
344,0,2,35,92
345,0,2,35,92
346,0,2,35,92
347,0,2,35,92
348,0,2,35,92
349,0,2,35,92
350,0,2,35,92
351,0,2,35,92
352,0,2,35,92
353,0,2,35,92
354,0,2,35,92
355,0,2,35,92
356,0,2,35,92
357,0,2,35,92
358,0,2,35,92
359,0,2,35,92
360,0,2,35,92
361,0,2,35,92
362,0,2,35,92
363,0,2,35,92
364,0,2,35,92
365,0,2,35,92
366,0,2,35,92
367,0,2,35,92
368,0,2,35,92
369,0,2,35,92
370,0,2,35,92
371,0,2,35,92
372,0,2,35,92
373,0,2,35,92
374,0,2,35,92
375,0,2,35,92
376,0,2,35,92
377,0,2,35,92
378,0,2,35,92
379,0,2,35,92
380,0,2,35,92
381,0,2,35,92
382,0,2,35,92
383,0,2,35,92
384,0,2,35,92
385,0,2,35,92
386,0,2,35,92
387,0,2,35,92
388,0,2,35,92
389,0,2,35,92
390,0,2,35,92
391,0,2,35,92
392,0,2,35,92
393,0,2,35,92
394,0,2,35,92
395,0,2,35,92
396,0,2,35,92
397,0,2,35,92
398,0,2,35,92
399,0,2,35,92
400,0,2,35,92
401,0,2,35,92
402,0,2,35,92
403,0,2,35,92
404,0,2,35,92
405,0,2,35,92
406,0,2,35,92
407,0,2,35,92
408,0,2,35,92
409,0,2,35,92
410,0,2,35,92
411,0,2,35,92
412,0,2,35,92
413,0,2,35,92
414,0,2,35,92
415,0,2,35,92
416,0,2,35,92
417,0,2,35,92
418,0,2,35,92
419,0,2,35,92
420,0,2,35,92
421,0,2,35,92
422,0,2,35,92
423,0,2,35,92
424,0,2,35,92
425,0,2,35,92
426,0,2,35,92
427,0,2,35,92
428,0,2,35,92
429,0,2,35,92
430,0,2,35,92
431,0,2,35,92
432,0,2,35,92
433,0,2,35,92
434,0,2,35,92
435,0,2,35,92
436,0,2,35,92
437,0,2,35,92
438,0,2,35,92
439,0,2,35,92
440,0,2,35,92
441,0,2,35,92
442,0,2,35,92
443,0,2,35,92
444,0,2,35,92
445,0,2,35,92
446,0,2,35,92
447,0,2,35,92
448,0,2,35,92
449,0,2,35,92
450,0,2,35,92
451,0,2,35,92
452,0,2,35,92
453,0,2,35,92
454,0,2,35,92
455,0,2,35,92
456,0,2,35,92
457,0,2,35,92
458,0,2,35,92
459,0,2,35,92
460,0,2,35,92
461,0,2,35,92
462,0,2,35,92
463,0,2,35,92
464,0,2,35,92
465,0,2,35,92
466,0,2,35,92
467,0,2,35,92
468,0,2,35,92
469,0,2,35,92
470,0,2,35,92
471,0,2,35,92
472,0,2,35,92
473,0,2,35,92
474,0,2,35,92
475,0,2,35,92
476,0,2,35,92
477,0,2,35,92
478,0,2,35,92
479,0,2,35,92
480,0,2,35,92
481,0,2,35,92
482,0,2,35,92
483,0,2,35,92
484,0,2,35,92
485,0,2,35,92
486,0,2,35,92
487,0,2,35,92
488,0,2,35,92
489,0,2,35,92
490,0,2,35,92
491,0,2,35,92
492,0,2,35,92
493,0,2,35,92
494,0,2,35,92
495,0,2,35,92
496,0,2,35,92
497,0,2,35,92
498,0,2,35,92
499,0,2,35,92
307,3,1,58,58
308,3,1,58,58
309,3,1,58,58
310,3,1,58,58
311,0,1,58,58
312,0,1,58,58
313,0,1,58,58
314,0,1,58,58
315,0,1,58,58
316,0,1,58,58
317,0,1,58,58
318,0,1,58,58
319,0,1,58,58
320,0,1,58,58
321,0,1,58,58
322,0,1,58,58
323,0,1,58,58
324,0,1,58,58
325,0,1,58,58
326,0,1,58,58
327,0,1,58,58
328,0,1,58,58
329,0,1,58,58
330,0,1,58,58
331,0,1,58,58
332,0,1,58,58
333,0,1,58,58
334,0,1,58,58
335,0,1,58,58
336,0,1,58,58
337,0,1,58,58
338,0,1,58,58
339,0,1,58,58
340,0,1,58,58
341,0,1,58,58
342,0,1,58,58
343,0,1,58,58
344,0,1,58,58
345,0,1,58,58
346,0,1,58,58
347,0,1,58,58
348,0,1,58,58
349,0,1,58,58
350,0,1,58,58
351,0,1,58,58
352,0,1,58,58
353,0,1,58,58
354,0,1,58,58
355,0,1,58,58
356,0,1,58,58
357,0,1,58,58
358,0,1,58,58
359,0,1,58,58
360,0,1,58,58
361,0,1,58,58
362,0,1,58,58
363,0,1,58,58
364,0,1,58,58
365,0,1,58,58
366,0,1,58,58
367,0,1,58,58
368,0,1,58,58
369,0,1,58,58
370,0,1,58,58
371,0,1,58,58
372,0,1,58,58
373,0,1,58,58
374,0,1,58,58
375,0,1,58,58
376,0,1,58,58
377,0,1,58,58
378,0,1,58,58
379,0,1,58,58
380,0,1,58,58
381,0,1,58,58
382,0,1,58,58
383,0,1,58,58
384,0,1,58,58
385,0,1,58,58
386,0,1,58,58
387,0,1,58,58
388,0,1,58,58
389,0,1,58,58
390,0,1,58,58
391,0,1,58,58
392,0,1,58,58
393,0,1,58,58
394,0,1,58,58
395,0,1,58,58
396,0,1,58,58
397,0,1,58,58
398,0,1,58,58
399,0,1,58,58
400,0,1,58,58
401,0,1,58,58
402,0,1,58,58
403,0,1,58,58
404,0,1,58,58
405,0,1,58,58
406,0,1,58,58
407,0,1,58,58
408,0,1,58,58
409,0,1,58,58
410,0,1,58,58
411,0,1,58,58
412,0,1,58,58
413,0,1,58,58
414,0,1,58,58
415,0,1,58,58
416,0,1,58,58
417,0,1,58,58
418,0,1,58,58
419,0,1,58,58
420,0,1,58,58
421,0,1,58,58
422,0,1,58,58
423,0,1,58,58
424,0,1,58,58
425,0,1,58,58
426,0,1,58,58
427,0,1,58,58
428,0,1,58,58
429,0,1,58,58
430,0,1,58,58
431,0,1,58,58
432,0,1,58,58
433,0,1,58,58
434,0,1,58,58
435,0,1,58,58
436,0,1,58,58
437,0,1,58,58
438,0,1,58,58
439,0,1,58,58
440,0,1,58,58
441,0,1,58,58
442,0,1,58,58
443,0,1,58,58
444,0,1,58,58
445,0,1,58,58
446,0,1,58,58
447,0,1,58,58
448,0,1,58,58
449,0,1,58,58
450,0,1,58,58
451,0,1,58,58
452,0,1,58,58
453,0,1,58,58
454,0,1,58,58
455,0,1,58,58
456,0,1,58,58
457,0,1,58,58
458,0,1,58,58
459,0,1,58,58
460,0,1,58,58
461,0,1,58,58
462,0,1,58,58
463,0,1,58,58
464,0,1,58,58
465,0,1,58,58
466,0,1,58,58
467,0,1,58,58
468,0,1,58,58
469,0,1,58,58
470,0,1,58,58
471,0,1,58,58
472,0,1,58,58
473,0,1,58,58
474,0,1,58,58
475,0,1,58,58
476,0,1,58,58
477,0,1,58,58
478,0,1,58,58
479,0,1,58,58
480,0,1,58,58
481,0,1,58,58
482,0,1,58,58
483,0,1,58,58
484,1,1,58,58
485,0,1,58,58
486,0,1,58,58
487,0,1,58,58
488,0,1,58,58
489,0,1,58,58
490,0,1,58,58
491,0,1,58,58
492,0,1,58,58
493,0,1,58,58
494,0,1,58,58
495,0,1,58,58
496,0,1,58,58
497,0,1,58,58
498,0,1,58,58
499,0,1,58,58
307,3,1,58,58
308,3,1,58,58
309,3,1,58,58
310,3,1,58,58
311,2,1,58,58
312,0,1,58,58
313,0,1,58,58
314,0,1,58,58
315,0,1,58,58
316,0,1,58,58
317,0,1,58,58
318,0,1,58,58
319,0,1,58,58
320,0,1,58,58
321,0,1,58,58
322,0,1,58,58
323,0,1,58,58
324,0,1,58,58
325,0,1,58,58
326,0,1,58,58
327,0,1,58,58
328,0,1,58,58
329,0,1,58,58
330,0,1,58,58
331,0,1,58,58
332,0,1,58,58
333,0,1,58,58
334,0,1,58,58
335,0,1,58,58
336,0,1,58,58
337,0,1,58,58
338,0,1,58,58
339,0,1,58,58
340,0,1,58,58
341,0,1,58,58
342,0,1,58,58
343,0,1,58,58
344,0,1,58,58
345,0,1,58,58
346,0,1,58,58
347,0,1,58,58
348,0,1,58,58
349,0,1,58,58
350,0,1,58,58
351,0,1,58,58
352,0,1,58,58
353,0,1,58,58
354,0,1,58,58
355,0,1,58,58
356,0,1,58,58
357,0,1,58,58
358,0,1,58,58
359,0,1,58,58
360,0,1,58,58
361,0,1,58,58
362,0,1,58,58
363,0,1,58,58
364,0,1,58,58
365,0,1,58,58
366,0,1,58,58
367,0,1,58,58
368,0,1,58,58
369,0,1,58,58
370,0,1,58,58
371,0,1,58,58
372,0,1,58,58
373,0,1,58,58
374,0,1,58,58
375,0,1,58,58
376,0,1,58,58
377,0,1,58,58
378,0,1,58,58
379,0,1,58,58
380,0,1,58,58
381,0,1,58,58
382,0,1,58,58
383,0,1,58,58
384,0,1,58,58
385,0,1,58,58
386,0,1,58,58
387,0,1,58,58
388,0,1,58,58
389,0,1,58,58
390,0,1,58,58
391,0,1,58,58
392,3,1,58,58
393,3,1,58,58
394,3,1,58,58
395,3,1,58,58
396,3,1,58,58
397,3,1,58,58
398,3,1,58,58
399,3,1,58,58
400,3,1,58,58
401,3,1,58,58
402,0,1,58,58
403,0,1,58,58
404,0,1,58,58
405,0,1,58,58
406,0,1,58,58
407,0,1,58,58
408,0,1,58,58
409,0,1,58,58
410,0,1,58,58
411,0,1,58,58
412,0,1,58,58
413,0,1,58,58
414,0,1,58,58
415,0,1,58,58
416,0,1,58,58
417,0,1,58,58
418,0,1,58,58
419,0,1,58,58
420,0,1,58,58
421,0,1,58,58
422,0,1,58,58
423,0,1,58,58
424,0,1,58,58
425,0,1,58,58
426,0,1,58,58
427,0,1,58,58
428,0,1,58,58
429,0,1,58,58
430,0,1,58,58
431,0,1,58,58
432,0,1,58,58
433,3,1,58,58
434,3,1,58,58
435,3,1,58,58
436,3,1,58,58
437,3,1,58,58
308,2,1,19,19
309,2,1,19,19
310,2,1,19,19
311,2,1,19,19
312,1,1,19,19
313,2,1,19,19
314,4,1,19,19
315,2,1,19,19
316,4,1,19,19
317,3,1,19,19
318,2,1,19,19
319,2,1,19,19
320,2,1,19,19
308,3,1,32,32
309,3,1,32,32
310,3,1,32,32
311,3,1,32,32
312,3,1,32,32
313,3,1,32,32
314,0,1,32,32
315,0,1,32,32
316,0,1,32,32
317,0,1,32,32
318,0,1,32,32
319,0,1,32,32
320,0,1,32,32
321,0,1,32,32
322,0,1,32,32
323,0,1,32,32
324,0,1,32,32
325,0,1,32,32
326,0,1,32,32
327,0,1,32,32
328,0,1,32,32
329,0,1,32,32
330,0,1,32,32
331,0,1,32,32
332,0,1,32,32
333,0,1,32,32
